pair_id,proxy_layer,target_layer,subset,image_count,true_cka,null_mean,null_std,z_score,empirical_p_value,null_exceedance_count,permutations_evaluated,exact_null
P19,vision_final,vision_final,class_7,5,0.9999783635139465,0.9144647917827639,0.03268004382492687,2.616690852353043,0.008333333333333333,0,119,1
P19,vision_final,vision_final,class_8,5,0.9999864101409912,0.7565883678548476,0.09342628656473975,2.6052415357157637,0.008333333333333333,0,119,1
P19,vision_final,vision_final,classes_7_8,10,0.9999778866767883,0.6596315964460373,0.05292394752129487,6.430856090124547,0.000999000999000999,0,1000,0
P19,vision_final,projected,global,50,0.9722930788993835,0.41752382010221484,0.017038794606761578,32.559184590265396,0.000999000999000999,0,1000,0
P19,vision_final,projected,class_7,5,0.993833065032959,0.9164289416385298,0.029209154744259717,2.6499953207184426,0.016666666666666666,1,119,1
P19,vision_final,projected,class_8,5,0.9943641424179077,0.7614159894590619,0.09199380683971586,2.5322156019124185,0.008333333333333333,0,119,1
P19,vision_final,projected,classes_7_8,10,0.9906090497970581,0.6658590157032013,0.05026779439951961,6.460399505751148,0.000999000999000999,0,1000,0
P19,projected,vision_mid,global,50,0.551034152507782,0.22489533080160617,0.020834220049413404,15.653997170648026,0.000999000999000999,0,1000,0
P19,projected,vision_mid,class_7,5,0.8637092709541321,0.783909651912561,0.046437122644107945,1.718444522352339,0.058333333333333334,6,119,1
P19,projected,vision_mid,class_8,5,0.904017984867096,0.6269636294421028,0.13176098599911093,2.1027040236846934,0.03333333333333333,3,119,1
P19,projected,vision_mid,classes_7_8,10,0.7827033400535583,0.4987956994175911,0.06932280620511495,4.095443565800417,0.000999000999000999,0,1000,0
P19,projected,vision_final,global,50,0.9657220840454102,0.40808247643709183,0.01727225212849272,32.28528645019156,0.000999000999000999,0,1000,0
P19,projected,vision_final,class_7,5,0.9951670169830322,0.9160293866606319,0.030936142158886702,2.558096284790547,0.016666666666666666,1,119,1
P19,projected,vision_final,class_8,5,0.992117166519165,0.7562925640274497,0.09298878557866337,2.5360542244335553,0.008333333333333333,0,119,1
P19,projected,vision_final,classes_7_8,10,0.9884225130081177,0.6558501418232918,0.052431513728422176,6.342986260275457,0.000999000999000999,0,1000,0
P19,projected,projected,global,50,0.993607759475708,0.4026848128736019,0.017416913518217236,33.92810936243266,0.000999000999000999,0,1000,0
P19,projected,projected,class_7,5,0.999026894569397,0.9179125853947231,0.027987628824401426,2.898220127314007,0.008333333333333333,0,119,1
P19,projected,projected,class_8,5,0.999157190322876,0.7610114632534379,0.09128119585310282,2.608924267958558,0.008333333333333333,0,119,1
P19,projected,projected,classes_7_8,10,0.9978289604187012,0.6620086094141007,0.050870906832142765,6.601422540248732,0.000999000999000999,0,1000,0
P20,vision_mid,vision_mid,global,50,0.9914357662200928,0.07431998858228325,0.026754945137465902,34.27836509944996,0.000999000999000999,0,1000,0
P20,vision_mid,vision_mid,class_7,5,0.9889553785324097,0.5692442046994922,0.1405435186706564,2.9863431469682387,0.008333333333333333,0,119,1
P20,vision_mid,vision_mid,class_8,5,0.997844398021698,0.4611687166851108,0.1961899693274021,2.735489908971758,0.008333333333333333,0,119,1
P20,vision_mid,vision_mid,classes_7_8,10,0.9958188533782959,0.29344803278148174,0.1132191894410292,6.203637599460538,0.000999000999000999,0,1000,0
P20,vision_mid,vision_final,global,50,0.4214022755622864,0.18303007124364376,0.021169502333996035,11.260170435647959,0.000999000999000999,0,1000,0
P20,vision_mid,vision_final,class_7,5,0.7388417720794678,0.693972298578054,0.08744635275337355,0.513108575585307,0.2833333333333333,33,119,1
P20,vision_mid,vision_final,class_8,5,0.9428297281265259,0.5401235801332137,0.1887651476942291,2.133371297150865,0.008333333333333333,0,119,1
P20,vision_mid,vision_final,classes_7_8,10,0.6839085817337036,0.4097497685551643,0.08032665645574869,3.41304898367793,0.000999000999000999,0,1000,0
P20,vision_mid,projected,global,50,0.26018598675727844,0.17728613005578517,0.021216956043775617,3.907245531849677,0.000999000999000999,0,1000,0
P20,vision_mid,projected,class_7,5,0.6073763966560364,0.6163070369668368,0.11089522872849336,-0.08053223220870405,0.43333333333333335,51,119,1
P20,vision_mid,projected,class_8,5,0.8226920366287231,0.6316096003816909,0.12330644375913255,1.5496549119549152,0.08333333333333333,9,119,1
P20,vision_mid,projected,classes_7_8,10,0.5272392630577087,0.4135631389915943,0.08123703249258546,1.3993140883929962,0.1068931068931069,106,1000,0
P20,vision_final,vision_mid,global,50,0.3377741277217865,0.16132556873559953,0.021043911500276083,8.38477955887013,0.000999000999000999,0,1000,0
P20,vision_final,vision_mid,class_7,5,0.5958656668663025,0.6256401486256543,0.10470701259440916,-0.2843599585319621,0.525,62,119,1
P20,vision_final,vision_mid,class_8,5,0.8803888559341431,0.6049393936365592,0.12310433229315548,2.237528583816531,0.016666666666666666,1,119,1
P20,vision_final,vision_mid,classes_7_8,10,0.6200012564659119,0.40388228112459185,0.08198196603106206,2.6361770253159693,0.016983016983016984,16,1000,0
P20,vision_final,vision_final,global,50,0.9320879578590393,0.39758707633614543,0.01727383970159827,30.942795044777387,0.000999000999000999,0,1000,0
P20,vision_final,vision_final,class_7,5,0.9870116710662842,0.7562521165158568,0.10217580398588627,2.2584559704791034,0.008333333333333333,0,119,1
P20,vision_final,vision_final,class_8,5,0.9506428837776184,0.7067098883019776,0.12318362465745332,1.9802388195181386,0.016666666666666666,1,119,1
P20,vision_final,vision_final,classes_7_8,10,0.9509388208389282,0.5730751100182533,0.06096741015779986,6.197798296543403,0.000999000999000999,0,1000,0
P20,vision_final,projected,global,50,0.9064922332763672,0.3855415585041046,0.017895384943092497,29.110895151397465,0.000999000999000999,0,1000,0
P20,vision_final,projected,class_7,5,0.9686617255210876,0.67039524406946,0.14572311140793465,2.0468028617414418,0.008333333333333333,0,119,1
P20,vision_final,projected,class_8,5,0.9444329142570496,0.8247509533617677,0.07946488927362264,1.5060986303420012,0.06666666666666667,7,119,1
P20,vision_final,projected,classes_7_8,10,0.9541172981262207,0.5806226769983769,0.06192015652408977,6.031874628458624,0.000999000999000999,0,1000,0
P20,projected,vision_mid,global,50,0.2520180940628052,0.15905088854581118,0.021070228967298613,4.4122541649300935,0.000999000999000999,0,1000,0
P20,projected,vision_mid,class_7,5,0.5450277328491211,0.6022000773614195,0.11355889634638709,-0.5034598464034589,0.625,74,119,1
P20,projected,vision_mid,class_8,5,0.840189516544342,0.6099684396210838,0.12135754608387288,1.8970478915596014,0.1,11,119,1
P20,projected,vision_mid,classes_7_8,10,0.5523723363876343,0.39598169034719466,0.08488996558138483,1.842274819754832,0.06293706293706294,62,1000,0
P20,projected,vision_final,global,50,0.9115571975708008,0.3919655486643314,0.017392626100978477,29.87424934508528,0.000999000999000999,0,1000,0
P20,projected,vision_final,class_7,5,0.9773133993148804,0.7273988588517454,0.11457540693600073,2.1812232410636927,0.016666666666666666,1,119,1
P20,projected,vision_final,class_8,5,0.9538299441337585,0.7121585522379194,0.12206131935606192,1.9799179065963217,0.016666666666666666,1,119,1
P20,projected,vision_final,classes_7_8,10,0.9494965076446533,0.5630108108818531,0.061998435133518104,6.233797610060244,0.000999000999000999,0,1000,0
P20,projected,projected,global,50,0.9478523135185242,0.37991254284977916,0.018099761203064172,31.378301862490677,0.000999000999000999,0,1000,0
P20,projected,projected,class_7,5,0.9899157881736755,0.6445370486804417,0.16358736921484285,2.111279991547761,0.008333333333333333,0,119,1
P20,projected,projected,class_8,5,0.9796251654624939,0.8308345830741048,0.0781235050856438,1.9045558980651938,0.008333333333333333,0,119,1
P20,projected,projected,classes_7_8,10,0.982789933681488,0.5707993806600571,0.06321631894842979,6.517155061773243,0.000999000999000999,0,1000,0
P21,vision_mid,vision_mid,global,50,0.9783196449279785,0.3412175932228565,0.0199960364025389,31.8614168768081,0.000999000999000999,0,1000,0
P21,vision_mid,vision_mid,class_7,5,0.9984724521636963,0.9053911832200379,0.03300792879845472,2.8199669695123695,0.008333333333333333,0,119,1
P21,vision_mid,vision_mid,class_8,5,0.995162308216095,0.8151057152187123,0.07114899394707859,2.5306976670859287,0.008333333333333333,0,119,1
P21,vision_mid,vision_mid,classes_7_8,10,0.9934563040733337,0.7047883313298225,0.04478494680993511,6.445647328076607,0.000999000999000999,0,1000,0
P21,vision_mid,vision_final,global,50,0.6558211445808411,0.35613176357746124,0.019689344779959615,15.220891520392916,0.000999000999000999,0,1000,0
P21,vision_mid,vision_final,class_7,5,0.9505072236061096,0.852582665050731,0.05174319160804907,1.8925109857379898,0.025,2,119,1
P21,vision_mid,vision_final,class_8,5,0.9522665143013,0.776610907386331,0.08989459871678128,1.9540173650297206,0.025,2,119,1
P21,vision_mid,vision_final,classes_7_8,10,0.8552194237709045,0.6249965851306916,0.05401682557405885,4.2620579086893935,0.000999000999000999,0,1000,0
P21,vision_mid,projected,global,50,0.6592651605606079,0.3431847513318062,0.020184503109235228,15.659558598902645,0.000999000999000999,0,1000,0
P21,vision_mid,projected,class_7,5,0.9359017014503479,0.8149245201038713,0.05879107618188691,2.057747352203578,0.025,2,119,1
P21,vision_mid,projected,class_8,5,0.9518656730651855,0.756541172496411,0.09555615854652226,2.0440807116966653,0.016666666666666666,1,119,1
P21,vision_mid,projected,classes_7_8,10,0.8656694889068604,0.6157083157002926,0.054862681548500346,4.556123874214828,0.000999000999000999,0,1000,0
P21,vision_final,vision_mid,global,50,0.6932432651519775,0.35195470103621485,0.019064278314942864,17.901992327097727,0.000999000999000999,0,1000,0
P21,vision_final,vision_mid,class_7,5,0.944297194480896,0.8539042142258972,0.05346157606610201,1.690802757914082,0.05,5,119,1
P21,vision_final,vision_mid,class_8,5,0.9670386910438538,0.8132982624679053,0.08197112224162996,1.8755437814156177,0.025,2,119,1
P21,vision_final,vision_mid,classes_7_8,10,0.8613147735595703,0.6273976608812809,0.05304882712630659,4.409468132468688,0.000999000999000999,0,1000,0
P21,vision_final,vision_final,global,50,0.921113133430481,0.3678377403020859,0.019282834917738675,28.692637544670664,0.000999000999000999,0,1000,0
P21,vision_final,vision_final,class_7,5,0.9840223789215088,0.8033836028155159,0.08639498265302074,2.0908479932390724,0.041666666666666664,4,119,1
P21,vision_final,vision_final,class_8,5,0.9912784099578857,0.7743356698701361,0.10423195406375287,2.081345802603469,0.016666666666666666,1,119,1
P21,vision_final,vision_final,classes_7_8,10,0.9871695637702942,0.5543971704244613,0.06485910997207346,6.672499723356868,0.000999000999000999,0,1000,0
P21,vision_final,projected,global,50,0.9059346914291382,0.35413767176866534,0.01947572755285004,28.332549742395837,0.000999000999000999,0,1000,0
P21,vision_final,projected,class_7,5,0.9691823124885559,0.7678749951995721,0.09769065714442338,2.0606608981181913,0.025,2,119,1
P21,vision_final,projected,class_8,5,0.9735891222953796,0.7544610585485186,0.1107394893005324,1.97877076308503,0.016666666666666666,1,119,1
P21,vision_final,projected,classes_7_8,10,0.9786248207092285,0.5459361327886582,0.06675840173130118,6.481411727951757,0.000999000999000999,0,1000,0
P21,projected,vision_mid,global,50,0.7114740610122681,0.33846820223331453,0.019621855110376056,19.009714253863166,0.000999000999000999,0,1000,0
P21,projected,vision_mid,class_7,5,0.9244256615638733,0.8057712426706523,0.06549307052604358,1.811709512780251,0.025,2,119,1
P21,projected,vision_mid,class_8,5,0.9644759893417358,0.771981258853143,0.09618119613256768,2.001375926155827,0.008333333333333333,0,119,1
P21,projected,vision_mid,classes_7_8,10,0.8661162853240967,0.6169027558267116,0.053915648048852356,4.622285709550881,0.000999000999000999,0,1000,0
P21,projected,vision_final,global,50,0.8969541788101196,0.353805124104023,0.01919914555459129,28.290272249965195,0.000999000999000999,0,1000,0
P21,projected,vision_final,class_7,5,0.9885408282279968,0.7578582578346509,0.10659986696277034,2.1640042991227286,0.008333333333333333,0,119,1
P21,projected,vision_final,class_8,5,0.995732307434082,0.7349102276713908,0.12231998404152503,2.1322932782115775,0.016666666666666666,1,119,1
P21,projected,vision_final,classes_7_8,10,0.9735796451568604,0.5457540953755379,0.06667071401933443,6.416993669173148,0.000999000999000999,0,1000,0
P21,projected,projected,global,50,0.9171384572982788,0.3406467529833317,0.019545485373137942,29.49487788659576,0.000999000999000999,0,1000,0
P21,projected,projected,class_7,5,0.9830853939056396,0.7242677867913446,0.12039307426002391,2.14977156040806,0.008333333333333333,0,119,1
P21,projected,projected,class_8,5,0.9911081194877625,0.715933518750327,0.12978801698619694,2.1201849533358734,0.016666666666666666,1,119,1
P21,projected,projected,classes_7_8,10,0.9865959286689758,0.537367441534996,0.06819118123175952,6.587779812864644,0.000999000999000999,0,1000,0
P22,vision_mid,vision_mid,global,50,0.9999737739562988,0.1274303642809391,0.025777482210395514,33.849054867099525,0.000999000999000999,0,1000,0
P22,vision_mid,vision_mid,class_7,5,0.9999914765357971,0.6672459074429103,0.12341492929904432,2.696153301571947,0.008333333333333333,0,119,1
P22,vision_mid,vision_mid,class_8,5,0.9999964237213135,0.5189601959300643,0.1840308835131631,2.6138885963498746,0.008333333333333333,0,119,1
P22,vision_mid,vision_mid,classes_7_8,10,0.9999918937683105,0.3801169415861368,0.09497948851007844,6.526408616281375,0.000999000999000999,0,1000,0
P22,vision_mid,vision_final,global,50,0.5521090030670166,0.23179479776322842,0.021398426511834174,14.969054155764294,0.000999000999000999,0,1000,0
P22,vision_mid,vision_final,class_7,5,0.8544161319732666,0.7826832207311102,0.044305436231085155,1.6190543947703613,0.08333333333333333,9,119,1
P22,vision_mid,vision_final,class_8,5,0.8887361288070679,0.6273924460431107,0.13285253042816128,1.9671712832393222,0.05,5,119,1
P22,vision_mid,vision_final,classes_7_8,10,0.7887041568756104,0.4995309018194675,0.07089190316008324,4.079073098138607,0.000999000999000999,0,1000,0
P22,vision_mid,projected,global,50,0.551034152507782,0.22354296825826167,0.021142483976184887,15.489721293789781,0.000999000999000999,0,1000,0
P22,vision_mid,projected,class_7,5,0.8637092709541321,0.783909643898491,0.046437119995454336,1.7184447929469464,0.058333333333333334,6,119,1
P22,vision_mid,projected,class_8,5,0.904017984867096,0.6269636326978186,0.13176097908306125,2.102704109345029,0.03333333333333333,3,119,1
P22,vision_mid,projected,classes_7_8,10,0.7827033400535583,0.4961283433139324,0.06972625225718306,4.110001433643719,0.000999000999000999,0,1000,0
P22,vision_final,vision_mid,global,50,0.5525819063186646,0.23357003524899483,0.0209489521731166,15.228058588966167,0.000999000999000999,0,1000,0
P22,vision_final,vision_mid,class_7,5,0.8543098568916321,0.7822424113249579,0.04431372989704945,1.6263006010575674,0.08333333333333333,9,119,1
P22,vision_final,vision_mid,class_8,5,0.8883111476898193,0.6279952458473814,0.13249190698563063,1.9647683225713584,0.05,5,119,1
P22,vision_final,vision_mid,classes_7_8,10,0.7877755761146545,0.5025311653017998,0.0708450720054731,4.026312667037989,0.000999000999000999,0,1000,0
P22,vision_final,vision_final,global,50,0.9999071359634399,0.4230790115296841,0.01758159161673131,32.808640822075766,0.000999000999000999,0,1000,0
P22,vision_final,vision_final,class_7,5,0.9999783635139465,0.91446480280211,0.03268004364751667,2.616690529369433,0.008333333333333333,0,119,1
P22,vision_final,vision_final,class_8,5,0.9999864101409912,0.756588364348692,0.09342628857737746,2.6052415171208714,0.008333333333333333,0,119,1
P22,vision_final,vision_final,classes_7_8,10,0.9999778866767883,0.6596687835454941,0.052937277108318366,6.428534328181745,0.000999000999000999,0,1000,0
P22,vision_final,projected,global,50,0.9657220840454102,0.40798484376072885,0.017307768444586775,32.2246765705443,0.000999000999000999,0,1000,0
P22,vision_final,projected,class_7,5,0.9951670169830322,0.916029382653597,0.03093615002492978,2.5580957638769677,0.016666666666666666,1,119,1
P22,vision_final,projected,class_8,5,0.992117166519165,0.7562925575160179,0.09298878819226566,2.536054223177433,0.008333333333333333,0,119,1
P22,vision_final,projected,classes_7_8,10,0.9884225130081177,0.6556227024793625,0.051381571436721965,6.4770267086636055,0.000999000999000999,0,1000,0
P22,projected,vision_mid,global,50,0.5652332901954651,0.23028941924870014,0.020419949829918894,16.40277638958799,0.000999000999000999,0,1000,0
P22,projected,vision_mid,class_7,5,0.8732485175132751,0.783719206056675,0.049693899013323606,1.8016157563445792,0.05,5,119,1
P22,projected,vision_mid,class_8,5,0.9062785506248474,0.6318151953340578,0.12995014475547306,2.11206656065868,0.03333333333333333,3,119,1
P22,projected,vision_mid,classes_7_8,10,0.7925374507904053,0.5069224112927914,0.06762708891610997,4.223382139839164,0.000999000999000999,0,1000,0
P22,projected,vision_final,global,50,0.9722930788993835,0.41780841267108915,0.017080437787116112,32.46314135147905,0.000999000999000999,0,1000,0
P22,projected,vision_final,class_7,5,0.993833065032959,0.916428935127098,0.029209164311398753,2.6499946756660324,0.016666666666666666,1,119,1
P22,projected,vision_final,class_8,5,0.9943641424179077,0.7614159889581824,0.0919938127922121,2.532215443509109,0.008333333333333333,0,119,1
P22,projected,vision_final,classes_7_8,10,0.9906090497970581,0.6657495815753937,0.05092010748953675,6.379787558155052,0.000999000999000999,0,1000,0
P22,projected,projected,global,50,0.993607759475708,0.40282319435477254,0.017398262156804973,33.95652737016968,0.000999000999000999,0,1000,0
P22,projected,projected,class_7,5,0.999026894569397,0.9179125954123104,0.02798763103332706,2.8982195406427014,0.008333333333333333,0,119,1
P22,projected,projected,class_8,5,0.999157190322876,0.7610114612499205,0.09128119711360891,2.608924253880659,0.008333333333333333,0,119,1
P22,projected,projected,classes_7_8,10,0.9978289604187012,0.6616885321140289,0.05050795054767811,6.655198333327047,0.000999000999000999,0,1000,0
