pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P16,T03,3,6,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,2,8,25.0,6,75.0,-0.23058000206947327,0.5481764078140259,0.7787563800811768,31.5792236328125,115.60395332699409
P16,T03,3,6,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,3,37.5,-0.23058000206947327,0.5464334487915039,0.7770134210586548,7.897907733917236,222.97940433199983
P16,T04,4,7,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23709246516227722,0.5032073259353638,0.7402998208999634,19.86968231201172,231.02159160000156
P16,T04,4,7,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23709246516227722,0.48710423707962036,0.7241966724395752,19.904024124145508,123.93150073301513
P16,T04,4,7,p16_rho075_balanced,prototype,50,0.00392156862745098,0.75,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.23705348372459412,0.6225978136062622,0.8596513271331787,40.47233963012695,116.08858536998741
P16,T04,4,7,p16_rho100_push075,prototype,50,0.00392156862745098,1.0,0.1,1.0,0.75,8,8,0,8,0.0,0,0.0,-0.23705348372459412,0.6010153293609619,0.8380688428878784,88.56120300292969,116.00507041299716
P16,T04,4,7,p16_rho125_balanced,prototype,50,0.00392156862745098,1.25,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.23705348372459412,0.6292258501052856,0.8662793636322021,67.23442840576172,115.99608085799264
P16,T04,4,7,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.23705348372459412,0.5980803966522217,0.8351339101791382,5.384251594543457,116.00530592401628
P16,T04,4,7,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,8,8,1,8,12.5,1,12.5,-0.23705348372459412,0.5084109306335449,0.7454644441604614,85.95074462890625,135.4624247509928
P16,T04,4,7,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,8,8,1,8,12.5,1,12.5,-0.23705348372459412,0.511360764503479,0.7484142780303955,8.950639724731445,115.97827351599699
