pair_id,prompt_id,lambda_cka,alpha,status,proxy_hits,proxy_denominator,free_generation_hits,target_hits,target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P20,question,6.0,1.0,complete,4,8,4,,,,,3.9496238231658936,0.957308292388916,0.04950253665447235,0.14034384489059448,0.0031413286924362183,0.9504974484443665,0.013943377882242203,0.0044594197534024715,-0.15461215376853943,869.0935647089937,
P20,question,6.0,2.0,complete,6,8,6,,,,,3.7243151664733887,0.9510378837585449,0.1670454889535904,0.23960217833518982,0.10239966213703156,0.8329545259475708,0.014000370167195797,0.004526461940258741,-0.24664506316184998,797.611386338991,
P20,question,6.0,4.0,complete,6,8,6,,,,,3.718857526779175,0.9603639245033264,0.27456799149513245,0.3105338215827942,0.17333130538463593,0.7254320383071899,0.013896397314965725,0.004834168124943972,-0.4310448467731476,1078.9699288970005,
P21,original,0.5,1.0,complete,8,8,8,1,8,12.5,5,4.2092742919921875,0.9588209986686707,0.0723622664809227,0.08367469906806946,0.021052107214927673,0.9276377558708191,0.02361105941236019,5.3514882893068716e-05,0.1093745157122612,318.46475051699963,
P21,original,0.5,4.0,complete,8,8,8,0,8,0.0,4,4.019503116607666,0.9552247524261475,0.10716288536787033,0.13902080059051514,0.07639820873737335,0.8928371071815491,0.02358989603817463,5.2496649004751816e-05,0.0990540087223053,294.60560296999756,
P21,original,0.0,1.0,complete,8,8,8,0,8,0.0,3,3.982631206512451,0.9525296092033386,0.25720661878585815,0.03996903449296951,-0.02265355736017227,0.7427933812141418,0.0,0.0,0.0,248.95109621800657,
P21,original,3.0,1.0,complete,8,8,8,0,8,0.0,4,4.239744663238525,0.9606936573982239,0.05482105165719986,0.08535901457071304,0.02273642271757126,0.9451789259910583,0.023616991937160492,0.00032116996590048075,0.10821498185396194,320.7341590899887,
P21,original,3.0,4.0,complete,8,8,8,0,8,0.0,4,4.17954158782959,0.9566071033477783,0.12071092426776886,0.1855376660823822,0.12291507422924042,0.8792890906333923,0.02362077496945858,0.00031496342853643,0.09957630932331085,402.60344926700054,
P22,original,0.5,1.0,complete,8,8,8,0,8,0.0,2,5.9716973304748535,0.9938507080078125,0.586615800857544,0.35425227880477905,-0.046075403690338135,0.41338419914245605,0.0,0.0,0.0,243.03140454400273,
P22,original,0.5,4.0,complete,8,8,8,0,8,0.0,2,5.0,0.9859423041343689,0.6339021921157837,0.4707212746143341,0.07039359211921692,0.3660978078842163,0.0,0.0,0.0,386.01792360199033,
P22,original,0.0,1.0,complete,8,8,8,1,8,12.5,3,3.496332883834839,0.9501769542694092,0.6703311800956726,0.36162883043289185,-0.03869885206222534,0.3296688199043274,0.0,0.0,0.0,380.77627077899524,
